ID1,HHID,HV201,HV202,HV204,HV205,HV206,HV207,HV208,HV209,HV210,HV211,HV212,HV213,HV214,HV215,HV216,HV217,HV218,HV219,HV220,HV221,HV225,HV226,HV227,HV228,HV234,HV235,HV236,HV237,HV237A,HV237B,HV237C,HV237D,HV237E,HV237F,HV237G,HV237H,HV237I,HV237J,HV237K,HV237X,HV237Z,HV238,HV239,HV240,HV241,HV242,HV243A,HV243B,HV243C,HV243D,HV244,HV245,HV246,HV246A,HV246B,HV246C,HV246D,HV246E,HV246F,HV246G,HV246H,HV246I,HV246J,HV246K,HV247,HV248,HV249,HV250,HV251,HML1,HML1A,HML2,SHVER,SHREGION,SHSEMES,SHPROVIN,SHDISTRI,SHTOTH,SH42,SH43,SH48,SH49,SH50,SH51,SH52,SH56,SH58,SH59,SH60,SH61A,SH61B,SH61C,SH61D,SH61E,SH61J,SH61K,SH61L,SH61M,SH61N,SH61O,SH61P,SH61Q,SH61R,SH61S,SH63,SH64,SH66,SH69,SH70,SH71,SH72,SXH73,SH76A,SH76B,SH76C,SH76D,SH76E,SH77F,SH78,SH79,SH224,SH225U,SH225,SH227,QH227A,QH227B,HV270,HV271
2024,      462107301,71,11,996,11,1,1,1,1,0,0,0,32,31,31,3,2,1,1,37,0,0,2, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, , , , , , , , , , ,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0, , , ,1,4,3, ,1,1,0,0,1,0,0, ,9, , ,5, , ,5,1.53858665340751
2024,      462107701,11, ,996,11,1,0,1,1,0,0,0,33,31,34,4,4,1,2,63,0,1,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0, , , ,1,4,4, ,1,1,1,0,0,0,0, ,9, , ,9, , ,3,.366781605259643
2024,      462108701,11, ,996,11,1,1,1,1,0,0,0,34,31,31,2,1,1,2,34,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,2,1,4,1.27029410470251
2024,      462109201,11, ,996,11,1,0,1,1,0,0,0,34,31,31,2,2,1,1,47,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0, , , ,1,2,2, ,1,1,0,0,0,0,0, ,9, , ,1,2,1,4,1.00493336821888
2024,      462110501,11, ,996,11,1,1,1,1,0,0,0,34,31,31,4,4,1,1,78,1,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0, , , ,1,5,4, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,1.71117369657831
2024,      462111701,11, ,996,11,1,1,1,1,0,0,1,33,31,31,2,2,1,1,77,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,3,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0, , , ,1,4,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,2.09297145657822
2024,      462111702,11, ,996,11,1,1,1,1,0,0,0, , , ,2,2,1,1,35,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,3,1, ,1,3,1, , , , , , ,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1, , ,1,2,2, , , , , , ,0,0, ,9, , ,1,2,1,5,1.78776418697056
2024,      462111703,11, ,996,11,1,0,1,1,0,0,0, , , ,2,2,1,1,28,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,3,1, ,1,3,1, , , , , , ,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0, , , ,1,2,2, , , , , , ,0,0, ,9, , ,9, , ,5,1.72729296117601
2024,      462114101,11, ,996,11,1,0,0,0,0,0,0,34,31,31,2,2,1,2,64,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,0, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,4,1, , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,9, , ,3,.590133705759312
2024,      462203001,11, ,996,11,1,0,1,1,1,0,0,34,31,31,3,2,1,1,26,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1, , ,1,3,3, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,1.59577909055354
2024,      462203201, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,10,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      462203401,11, ,996,11,1,1,1,1,0,0,1,33,31,31,2,2,1,1,42,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,1.7634152325209
2024,      462205501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,10,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      462207201,11, ,996,11,1,1,1,1,0,0,0,34,31,31,3,4,1,1,78,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0, , , ,1,4,3, ,1,1,0,0,0,0,0, ,9, , ,1,2,1,4,1.02718254192315
2024,      462208001,11, ,996,11,1,0,1,1,1,0,1,33,31,31,5,4,1,2,54,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0, , , ,1,6,5, ,1,1,0,0,0,0,0, ,9, , ,9, , ,5,1.78793010317919
2024,      462208101,11, ,996,11,1,1,1,1,1,0,1,34,31,31,2,2,1,1,48,1,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,9, , ,5,1.84086466877774
2024,      462208301,11, ,996,11,1,1,1,1,0,0,1,32,31,31,2,2,1,1,38,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,4,1, , , , , , ,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,9, , ,5,1.85268030852511
2024,      462209301,71,11,996,11,1,0,0,1,0,0,0,34,31,31,1,2,1,1,32,0,0,2, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, , , , , , , , , , ,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0, , , ,1,2,1, ,1,1,0,0,1,0,0, ,9, , ,5, , ,3,.640421928924012
2024,      462210301,11, ,996,11,1,0,1,1,0,0,1,33,31,31,3,5,1,1,35,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,0, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0, , , ,1,4,3, ,1,1,0,0,0,0,0, ,9, , ,1,1,1,4,1.0445259045516
2024,      462301701,11, ,996,11,1,0,1,1,0,0,0,33,31,31,3,4,1,2,40,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0, , , ,1,4,3, ,1,1,0,0,1,0,0, ,9, , ,9, , ,5,1.89566487179891
2024,      462303701,11, ,996,11,1,0,1,1,0,0,0,34,31,31,2,2,1,2,32,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,1,1, , , , , , ,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,9, , ,4,1.35761084480447
2024,      462305201,11, ,996,11,1,1,1,1,0,0,0,33,31,31,2,4,1,2,65,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.01766840276704
2024,      462305401,11, ,996,11,1,0,1,1,0,1,0,34,31,31,2,4,1,2,71,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.33889199850159
2024,      462306001,11, ,996,11,1,1,1,1,0,0,0,32,31,31,2,2,1,2,63,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,1,3,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,1,30,9, , ,1,1,1,5,1.65399883269038
2024,      462306301,11, ,996,11,1,0,1,1,1,0,0,34,31,31,4,4,1,2,63,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,0,9,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,4,1, , , , , , ,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0, , , ,1,5,4, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,.966578919159925
2024,      462309801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,10,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      462311401,11, ,996,11,1,0,1,1,0,0,0,33,31,31,2,4,1,1,50,1,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,9, , ,5,1.47934371264684
2024,      462311501,11, ,996,11,1,1,1,0,0,0,0,33,31,31,1,3,1,1,76,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,1,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0, , , ,1,2,1, ,1,1,0,0,1,0,0, ,9, , ,9, , ,4,.937787192125602
2024,      462311901,11, ,996,11,1,1,1,1,0,0,0,34,31,31,4,4,1,1,62,1,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,10,1,1, ,1,3,1, , , , , , ,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0, , , ,1,5,4, ,1,1,0,0,1,0,0, ,9, , ,2,1,1,4,1.38768408235323
2024,      462400101,11, ,996,11,1,0,1,1,0,0,0,33,31,32,1,1,1,2,29,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,9, , ,4,1.05106322944642
2024,      462401301,11, ,996,11,1,0,1,1,0,0,0,34,31,31,2,2,1,1,42,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.38029895570956
2024,      462404101,11, ,996,11,1,1,1,1,0,0,0,34,31,34,2,2,1,1,30,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0, , , ,1,2,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.0401461341598
2024,      462405001,11, ,996,11,1,0,1,1,0,0,0,21,96,34,2,5,1,2,30,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,0,0,0, ,9, , ,1,2,1,3,.321371290823726
2024,      462405501,11, ,996,11,1,0,1,1,0,0,0,34,31,31,2,4,1,2,62,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,6,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,2,1,3,.428851228421964
2024,      462408101,11, ,996,11,1,0,1,1,0,0,0,34,31,34,2,4,1,1,40,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,4,1, , , , , , ,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,6,2,4,4,.882698530850276
2024,      462411901, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,12,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      462414601,11, ,996,11,1,1,1,1,1,0,0,34,31,31,8,4,1,1,77,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,1, ,1,0, ,0,0,0, ,0,15,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,2,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0, , , ,1,10,8, ,1,1,0,0,1,0,1,5000,9, , ,1,1,1,5,1.81988999615422
2024,      462415101,11, ,996,11,1,0,1,1,0,0,0,34,31,31,3,4,1,2,45,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0, , , ,1,4,3, ,1,1,0,0,0,0,0, ,9, , ,1,1,1,4,.953735276535786
2024,      462415901,96,96,1,11,1,0,1,0,0,1,0,11,11,34,3,4,1,2,37,0,0,3, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1, , ,1,2,1, , , , , , ,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0, , , ,1,3,3, ,0, , , , ,0,0, ,9, , ,1,2,1,2,-.149138914205278
2024,      462501001,12, ,1,11,1,0,0,1,0,0,0,34,31,34,1,1,1,2,38,0,1,2, , ,994, ,1,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,0, ,1,3,1, , , , , , ,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,9, , ,3,.596408634821766
2024,      462501701,11, ,996,11,1,0,1,1,0,0,0,33,31,31,2,2,1,1,35,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,0,0,0, ,9, , ,9, , ,4,1.16856745525232
2024,      462503601,11, ,996,11,1,1,1,1,1,0,0,34,31,31,5,4,1,2,71,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,0, ,1,4,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0, , , ,1,6,5, ,1,1,0,0,1,0,0, ,9, , ,9, , ,5,1.84086466877774
2024,      462504301,11, ,996,11,1,0,1,0,0,0,0,34,31,31,1,1,1,1,63,0,1,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,0, ,1,3,0, , , , , , ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,3,.443663080661884
2024,      462504801,11, ,996,11,1,1,1,1,0,0,0,34,31,31,2,2,1,1,52,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,0, ,1,2,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,.980202338849663
2024,      462505501,11, ,996,11,1,1,1,1,0,0,0,34,31,31,10,4,1,2,70,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,1,0,1,2,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0, , , ,1,11,10, ,1,1,0,0,1,0,1,20,9, , ,1,1,1,5,1.85733682609002
2024,      462505701,11, ,996,11,1,1,1,1,0,0,0,34,31,34,1,1,1,2,52,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,0, ,1,3,1, , , , , , ,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0, , , ,1,1,1, ,1,1,0,0,0,0,0, ,9, , ,1,2,1,3,.540321458449576
2024,      462507601,11, ,996,11,1,0,1,0,0,0,0,33,31,31,1,1,1,1,38,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,1,2,1,4,1.18256147062036
2024,      462513001,71,11,996,11,1,1,1,1,0,0,0,33,31,31,2,2,1,1,38,1,0,3, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, , , , , , , , , , ,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,5, , ,5,1.51620662818036
2024,      462513601,11, ,996,11,1,1,1,1,0,0,0,33,31,31,6,4,1,2,74,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,12,1,1, ,1,3,1, , , , , , ,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0, , , ,1,7,6, ,1,1,0,0,1,0,0, ,9, , ,9, , ,5,1.4921346763496
2024,      462600301,11, ,996,11,1,1,1,1,0,0,0,34,11,34,2,2,1,1,48,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,9,0,0,0, , , , , , , , , ,0,1,1,1,32,1,0, ,1,2,1, , , , , , ,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,3,.793827701146443
2024,      462601601,11, ,996,11,1,1,1,1,0,0,0,34,31,34,2,2,1,1,38,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,0,2,0,0, , , , , , , , , ,0,1,1,1,32,1,1, ,1,3,1, , , , , , ,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,3,.637809963185925
2024,      462606101,11, ,996,11,1,1,1,1,0,0,0,34,31,34,2,4,1,1,45,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,32,1,1, ,1,3,1, , , , , , ,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0, , , ,1,2,2, ,1,1,1,0,1,0,0, ,9, , ,1,2,1,3,.600416193279019
2024,      462606501,11, ,996,11,1,1,1,1,0,0,0,34,31,31,2,4,1,1,68,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,32,1,1, ,1,3,1, , , , , , ,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.1846430482071
2024,      462609001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,32,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      462610301,11, ,996,11,1,0,0,1,0,0,0,34,31,34,1,3,1,2,30,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,32,1,1, ,1,3,1, , , , , , ,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,9, , ,3,.47181116197556
2024,      462611901,11, ,996,11,1,0,1,1,0,0,0,34,31,31,2,4,1,2,49,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,1,1,1,32,1,1, ,1,3,1, , , , , , ,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0, , , ,1,3,2, ,1,1,1,1,1,0,0, ,9, , ,1,2,1,4,1.0553875425679
2024,      462612101, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,32,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
