pdf_name,mes,mes_num,dia,mayorista,minorista
24_marzo_2026.pdf,mar,3,14,6.4,7.46
24_marzo_2026.pdf,mar,3,15,6.4,7.46
24_marzo_2026.pdf,mar,3,16,6.4,7.56
24_marzo_2026.pdf,mar,3,17,6.4,7.56
24_marzo_2026.pdf,mar,3,18,6.4,7.59
24_marzo_2026.pdf,mar,3,19,6.45,7.59
24_marzo_2026.pdf,mar,3,20,6.4,7.69
24_marzo_2026.pdf,mar,3,21,6.4,7.69
24_marzo_2026.pdf,mar,3,22,6.4,7.69
24_marzo_2026.pdf,mar,3,23,6.4,7.6
24_marzo_2026.pdf,mar,3,8,6.03,6.08
24_marzo_2026.pdf,mar,3,9,5.81,5.97
24_marzo_2026.pdf,mar,3,10,6.4,6.12
24_marzo_2026.pdf,mar,3,13,6.69,6.2
24_marzo_2026.pdf,mar,3,15,6.31,6.38
24_marzo_2026.pdf,mar,3,19,6.39,6.27
24_marzo_2026.pdf,mar,3,21,6.71,6.68
24_marzo_2026.pdf,mar,3,22,5.95,6.68
24_noviembre_2025.pdf,nov,11,11,4.7,6.25
24_noviembre_2025.pdf,nov,11,12,4.63,6.23
24_noviembre_2025.pdf,nov,11,13,4.58,6.23
24_noviembre_2025.pdf,nov,11,14,4.55,6.15
24_noviembre_2025.pdf,nov,11,15,4.53,6.15
24_noviembre_2025.pdf,nov,11,16,4.53,6.15
24_noviembre_2025.pdf,nov,11,17,4.48,6.08
24_noviembre_2025.pdf,nov,11,18,4.48,6.08
24_noviembre_2025.pdf,nov,11,19,4.48,6.11
24_noviembre_2025.pdf,nov,11,20,4.63,6.11
24_noviembre_2025.pdf,nov,11,21,4.48,6.07
24_noviembre_2025.pdf,nov,11,22,4.65,6.07
24_noviembre_2025.pdf,nov,11,23,4.65,6.07
24_noviembre_2025.pdf,nov,11,9,4.26,4.55
24_noviembre_2025.pdf,nov,11,16,3.65,4.53
24_noviembre_2025.pdf,nov,11,22,4.95,4.23
24_octubre_2025.pdf,oct,10,11,4.63,6.13
24_octubre_2025.pdf,oct,10,12,4.63,6.13
24_octubre_2025.pdf,oct,10,13,4.63,6.04
24_octubre_2025.pdf,oct,10,14,4.63,6.04
24_octubre_2025.pdf,oct,10,15,4.6,5.82
24_octubre_2025.pdf,oct,10,16,4.6,5.82
24_octubre_2025.pdf,oct,10,17,4.58,5.93
24_octubre_2025.pdf,oct,10,18,4.58,5.93
24_octubre_2025.pdf,oct,10,19,4.58,5.93
24_octubre_2025.pdf,oct,10,20,4.58,5.89
24_octubre_2025.pdf,oct,10,21,4.68,5.89
24_octubre_2025.pdf,oct,10,22,4.65,5.89
24_octubre_2025.pdf,oct,10,23,4.73,5.89
24_octubre_2025.pdf,oct,10,12,3.87,4.7
24_octubre_2025.pdf,oct,10,19,3.95,4.45
24_setiembre_2025.pdf,sep,9,11,5.25,6.73
24_setiembre_2025.pdf,sep,9,12,5.25,6.78
24_setiembre_2025.pdf,sep,9,13,5.23,6.78
24_setiembre_2025.pdf,sep,9,14,5.23,6.78
24_setiembre_2025.pdf,sep,9,15,5.28,6.52
24_setiembre_2025.pdf,sep,9,16,5.28,6.52
24_setiembre_2025.pdf,sep,9,17,5.28,6.53
24_setiembre_2025.pdf,sep,9,18,5.3,6.53
24_setiembre_2025.pdf,sep,9,19,5.38,6.56
24_setiembre_2025.pdf,sep,9,20,5.38,6.56
24_setiembre_2025.pdf,sep,9,21,5.38,6.56
24_setiembre_2025.pdf,sep,9,22,5.38,6.51
24_setiembre_2025.pdf,sep,9,23,5.3,6.51
24_setiembre_2025.pdf,sep,9,10,5.05,5.1
24_setiembre_2025.pdf,sep,9,14,4.8,5.1
24_setiembre_2025.pdf,sep,9,21,4.88,5.3
25_diciembre_2025.pdf,dic,12,18,4.7,6.75
25_diciembre_2025.pdf,dic,12,19,4.53,6.56
25_diciembre_2025.pdf,dic,12,20,4.33,6.56
25_diciembre_2025.pdf,dic,12,21,4.33,6.56
25_diciembre_2025.pdf,dic,12,22,4.05,6.34
25_diciembre_2025.pdf,dic,12,23,3.98,6.34
25_diciembre_2025.pdf,dic,12,24,3.85,6.11
25_diciembre_2025.pdf,dic,12,26,3.85,6.03
25_diciembre_2025.pdf,dic,12,27,4.08,6.03
25_diciembre_2025.pdf,dic,12,28,4.08,6.03
25_diciembre_2025.pdf,dic,12,29,4.13,5.86
25_diciembre_2025.pdf,dic,12,30,4.45,5.86
25_diciembre_2025.pdf,dic,12,18,4.07,5.13
25_diciembre_2025.pdf,dic,12,19,3.47,5.13
25_diciembre_2025.pdf,dic,12,20,4.2,5.13
25_diciembre_2025.pdf,dic,12,21,3.82,5.13
25_diciembre_2025.pdf,dic,12,22,3.72,5.13
25_diciembre_2025.pdf,dic,12,23,3.84,5.13
25_diciembre_2025.pdf,dic,12,24,4.01,5.13
25_diciembre_2025.pdf,dic,12,27,2.8,4.03
25_diciembre_2025.pdf,dic,12,28,3.76,4.03
25_diciembre_2025.pdf,dic,12,30,4.35,4.03
25_febrero_2026.pdf,feb,2,12,6.25,7.16
25_febrero_2026.pdf,feb,2,13,6.15,7.23
25_febrero_2026.pdf,feb,2,14,6.15,7.23
25_febrero_2026.pdf,feb,2,15,6.15,7.23
25_febrero_2026.pdf,feb,2,16,6.1,7.32
25_febrero_2026.pdf,feb,2,17,6.08,7.32
25_febrero_2026.pdf,feb,2,18,5.95,7.39
25_febrero_2026.pdf,feb,2,19,5.85,7.39
25_febrero_2026.pdf,feb,2,20,5.78,7.42
25_febrero_2026.pdf,feb,2,21,5.78,7.42
25_febrero_2026.pdf,feb,2,22,5.78,7.42
25_febrero_2026.pdf,feb,2,23,5.78,6.99
25_febrero_2026.pdf,feb,2,24,5.78,6.99
25_febrero_2026.pdf,feb,2,9,6.15,5.63
25_febrero_2026.pdf,feb,2,10,6.27,5.63
25_febrero_2026.pdf,feb,2,11,6.26,5.63
25_febrero_2026.pdf,feb,2,12,6.22,5.63
25_febrero_2026.pdf,feb,2,13,6.11,5.63
25_febrero_2026.pdf,feb,2,14,6.35,5.63
25_febrero_2026.pdf,feb,2,16,6.18,5.25
25_febrero_2026.pdf,feb,2,17,5.16,5.65
25_febrero_2026.pdf,feb,2,19,5.29,6.33
25_febrero_2026.pdf,feb,2,20,5.77,6.03
25_febrero_2026.pdf,feb,2,21,5.83,6.03
25_febrero_2026.pdf,feb,2,22,5.02,6.03
25_febrero_2026.pdf,feb,2,23,5.57,6.03
25_febrero_2026.pdf,feb,2,24,5.77,6.03
25_marzo_2026.pdf,mar,3,12,6.4,7.28
25_marzo_2026.pdf,mar,3,13,6.4,7.46
25_marzo_2026.pdf,mar,3,14,6.4,7.46
25_marzo_2026.pdf,mar,3,15,6.4,7.46
25_marzo_2026.pdf,mar,3,16,6.4,7.56
25_marzo_2026.pdf,mar,3,17,6.4,7.56
25_marzo_2026.pdf,mar,3,18,6.4,7.59
25_marzo_2026.pdf,mar,3,19,6.45,7.59
25_marzo_2026.pdf,mar,3,20,6.4,7.69
25_marzo_2026.pdf,mar,3,21,6.4,7.69
25_marzo_2026.pdf,mar,3,22,6.4,7.69
25_marzo_2026.pdf,mar,3,23,6.4,7.6
25_marzo_2026.pdf,mar,3,24,6.4,7.6
25_marzo_2026.pdf,mar,3,9,5.81,5.97
25_marzo_2026.pdf,mar,3,10,6.4,6.12
25_marzo_2026.pdf,mar,3,13,6.69,6.2
25_marzo_2026.pdf,mar,3,15,6.31,6.38
25_marzo_2026.pdf,mar,3,19,6.39,6.27
25_marzo_2026.pdf,mar,3,21,6.71,6.68
25_marzo_2026.pdf,mar,3,22,5.95,6.68
25_noviembre_2025.pdf,nov,11,12,4.63,6.29
25_noviembre_2025.pdf,nov,11,13,4.58,6.29
25_noviembre_2025.pdf,nov,11,14,4.55,6.15
25_noviembre_2025.pdf,nov,11,15,4.53,6.15
25_noviembre_2025.pdf,nov,11,16,4.53,6.15
25_noviembre_2025.pdf,nov,11,17,4.48,6.08
25_noviembre_2025.pdf,nov,11,18,4.48,6.08
25_noviembre_2025.pdf,nov,11,19,4.48,6.11
25_noviembre_2025.pdf,nov,11,20,4.63,6.11
25_noviembre_2025.pdf,nov,11,21,4.48,6.07
25_noviembre_2025.pdf,nov,11,22,4.65,6.07
25_noviembre_2025.pdf,nov,11,23,4.65,6.07
25_noviembre_2025.pdf,nov,11,24,4.73,6.09
25_noviembre_2025.pdf,nov,11,9,4.26,4.55
25_noviembre_2025.pdf,nov,11,16,3.65,4.53
25_noviembre_2025.pdf,nov,11,22,4.95,4.23
25_noviembre_2025.pdf,nov,11,24,4.62,4.23
25_octubre_2025.pdf,oct,10,18,4.58,5.93
25_octubre_2025.pdf,oct,10,19,4.58,5.93
25_octubre_2025.pdf,oct,10,20,4.58,5.89
25_octubre_2025.pdf,oct,10,21,4.68,5.89
25_octubre_2025.pdf,oct,10,22,4.65,5.89
25_octubre_2025.pdf,oct,10,23,4.73,5.89
25_octubre_2025.pdf,oct,10,24,4.73,5.87
25_octubre_2025.pdf,oct,10,25,4.73,5.87
25_octubre_2025.pdf,oct,10,26,4.73,5.87
25_octubre_2025.pdf,oct,10,27,4.73,6.06
25_octubre_2025.pdf,oct,10,28,4.73,6.06
25_octubre_2025.pdf,oct,10,29,4.8,6.02
25_octubre_2025.pdf,oct,10,30,4.8,6.02
25_octubre_2025.pdf,oct,10,19,3.95,4.45
25_octubre_2025.pdf,oct,10,26,4.3,4.55
25_setiembre_2025.pdf,sep,9,12,5.25,6.78
25_setiembre_2025.pdf,sep,9,13,5.23,6.78
25_setiembre_2025.pdf,sep,9,14,5.23,6.78
25_setiembre_2025.pdf,sep,9,15,5.28,6.52
25_setiembre_2025.pdf,sep,9,16,5.28,6.52
25_setiembre_2025.pdf,sep,9,17,5.28,6.53
25_setiembre_2025.pdf,sep,9,18,5.3,6.53
25_setiembre_2025.pdf,sep,9,19,5.38,6.56
25_setiembre_2025.pdf,sep,9,20,5.38,6.56
25_setiembre_2025.pdf,sep,9,21,5.38,6.56
25_setiembre_2025.pdf,sep,9,22,5.38,6.51
25_setiembre_2025.pdf,sep,9,23,5.3,6.51
25_setiembre_2025.pdf,sep,9,24,5.18,6.5
25_setiembre_2025.pdf,sep,9,10,5.05,5.1
25_setiembre_2025.pdf,sep,9,14,4.8,5.1
25_setiembre_2025.pdf,sep,9,21,4.88,5.3
26_abril_2026.pdf,abr,4,9,6.2,7.15
26_abril_2026.pdf,abr,4,10,6.25,7.24
26_abril_2026.pdf,abr,4,11,6.25,7.24
26_abril_2026.pdf,abr,4,12,6.25,7.24
26_abril_2026.pdf,abr,4,13,6.25,7.38
26_abril_2026.pdf,abr,4,14,6.25,7.38
26_abril_2026.pdf,abr,4,15,6.25,7.49
26_abril_2026.pdf,abr,4,16,6.23,7.49
26_abril_2026.pdf,abr,4,17,6.23,7.43
26_abril_2026.pdf,abr,4,18,6.23,7.43
26_abril_2026.pdf,abr,4,19,6.23,7.43
26_abril_2026.pdf,abr,4,20,6.15,7.44
26_abril_2026.pdf,abr,4,21,6.15,7.44
26_abril_2026.pdf,abr,4,6,5.79,6.48
26_abril_2026.pdf,abr,4,8,6.15,6.48
26_abril_2026.pdf,abr,4,9,6.29,6.48
26_abril_2026.pdf,abr,4,11,6.81,6.48
26_abril_2026.pdf,abr,4,12,6.06,6.48
26_abril_2026.pdf,abr,4,13,6.25,6.48
26_abril_2026.pdf,abr,4,15,6.31,6.48
26_abril_2026.pdf,abr,4,16,6.13,6.48
26_abril_2026.pdf,abr,4,18,6.39,6.48
26_abril_2026.pdf,abr,4,19,5.61,6.48
26_abril_2026.pdf,abr,4,20,6.01,5.8
26_enero_2026.pdf,ene,1,23,3.85,5.15
26_enero_2026.pdf,ene,1,24,3.83,5.15
26_enero_2026.pdf,ene,1,25,3.83,5.15
26_enero_2026.pdf,ene,1,10,4.56,4.03
26_enero_2026.pdf,ene,1,11,3.39,4.03
26_enero_2026.pdf,ene,1,12,3.74,4.03
26_enero_2026.pdf,ene,1,13,3.76,4.08
26_enero_2026.pdf,ene,1,14,3.86,4.08
26_enero_2026.pdf,ene,1,15,3.99,4.08
26_enero_2026.pdf,ene,1,16,3.96,4.08
26_enero_2026.pdf,ene,1,17,4.58,4.08
26_enero_2026.pdf,ene,1,18,3.73,4.08
26_enero_2026.pdf,ene,1,19,3.58,4.08
26_enero_2026.pdf,ene,1,20,3.9,3.6
26_enero_2026.pdf,ene,1,21,3.79,3.98
26_enero_2026.pdf,ene,1,22,3.94,3.98
26_enero_2026.pdf,ene,1,24,3.83,3.98
26_febrero_2026.pdf,feb,2,13,6.15,7.23
26_febrero_2026.pdf,feb,2,14,6.15,7.23
26_febrero_2026.pdf,feb,2,15,6.15,7.23
26_febrero_2026.pdf,feb,2,16,6.1,7.32
26_febrero_2026.pdf,feb,2,17,6.08,7.32
26_febrero_2026.pdf,feb,2,18,5.95,7.39
26_febrero_2026.pdf,feb,2,19,5.85,7.39
26_febrero_2026.pdf,feb,2,20,5.78,7.42
26_febrero_2026.pdf,feb,2,21,5.78,7.42
26_febrero_2026.pdf,feb,2,22,5.78,7.42
26_febrero_2026.pdf,feb,2,23,5.78,6.99
26_febrero_2026.pdf,feb,2,24,5.78,6.99
26_febrero_2026.pdf,feb,2,25,5.75,7.0
26_febrero_2026.pdf,feb,2,10,6.27,5.63
26_febrero_2026.pdf,feb,2,11,6.26,5.63
26_febrero_2026.pdf,feb,2,12,6.22,5.63
26_febrero_2026.pdf,feb,2,13,6.11,5.63
26_febrero_2026.pdf,feb,2,14,6.35,5.63
26_febrero_2026.pdf,feb,2,16,6.18,5.25
26_febrero_2026.pdf,feb,2,17,5.16,5.65
26_febrero_2026.pdf,feb,2,19,5.29,6.33
26_febrero_2026.pdf,feb,2,20,5.77,6.03
26_febrero_2026.pdf,feb,2,21,5.83,6.03
26_febrero_2026.pdf,feb,2,22,5.02,6.03
26_febrero_2026.pdf,feb,2,23,5.57,6.03
26_febrero_2026.pdf,feb,2,24,5.77,6.03
26_febrero_2026.pdf,feb,2,25,5.77,6.03
26_marzo_2026.pdf,mar,3,13,6.4,7.46
26_marzo_2026.pdf,mar,3,14,6.4,7.46
26_marzo_2026.pdf,mar,3,15,6.4,7.46
26_marzo_2026.pdf,mar,3,16,6.4,7.56
26_marzo_2026.pdf,mar,3,17,6.4,7.56
26_marzo_2026.pdf,mar,3,18,6.4,7.59
26_marzo_2026.pdf,mar,3,19,6.45,7.59
26_marzo_2026.pdf,mar,3,20,6.4,7.69
26_marzo_2026.pdf,mar,3,21,6.4,7.69
26_marzo_2026.pdf,mar,3,22,6.4,7.69
26_marzo_2026.pdf,mar,3,23,6.4,7.6
26_marzo_2026.pdf,mar,3,24,6.4,7.6
26_marzo_2026.pdf,mar,3,25,6.35,7.54
26_marzo_2026.pdf,mar,3,10,6.4,6.12
26_marzo_2026.pdf,mar,3,13,6.69,6.2
26_marzo_2026.pdf,mar,3,15,6.31,6.38
26_marzo_2026.pdf,mar,3,19,6.39,6.27
26_marzo_2026.pdf,mar,3,21,6.71,6.68
26_marzo_2026.pdf,mar,3,22,5.95,6.68
26_noviembre_2025.pdf,nov,11,13,4.58,6.29
26_noviembre_2025.pdf,nov,11,14,4.55,6.15
26_noviembre_2025.pdf,nov,11,15,4.53,6.15
26_noviembre_2025.pdf,nov,11,16,4.53,6.15
26_noviembre_2025.pdf,nov,11,17,4.48,6.08
26_noviembre_2025.pdf,nov,11,18,4.48,6.08
26_noviembre_2025.pdf,nov,11,19,4.48,6.11
26_noviembre_2025.pdf,nov,11,20,4.63,6.11
26_noviembre_2025.pdf,nov,11,21,4.48,6.07
26_noviembre_2025.pdf,nov,11,22,4.65,6.07
26_noviembre_2025.pdf,nov,11,23,4.65,6.07
26_noviembre_2025.pdf,nov,11,24,4.73,6.09
26_noviembre_2025.pdf,nov,11,25,4.78,6.09
26_noviembre_2025.pdf,nov,11,16,3.65,4.53
26_noviembre_2025.pdf,nov,11,22,4.95,4.23
26_setiembre_2025.pdf,sep,9,13,5.23,6.78
26_setiembre_2025.pdf,sep,9,14,5.23,6.78
26_setiembre_2025.pdf,sep,9,15,5.28,6.52
26_setiembre_2025.pdf,sep,9,16,5.28,6.52
26_setiembre_2025.pdf,sep,9,17,5.28,6.53
26_setiembre_2025.pdf,sep,9,18,5.3,6.53
26_setiembre_2025.pdf,sep,9,19,5.38,6.56
26_setiembre_2025.pdf,sep,9,20,5.38,6.56
26_setiembre_2025.pdf,sep,9,21,5.38,6.56
26_setiembre_2025.pdf,sep,9,22,5.38,6.51
26_setiembre_2025.pdf,sep,9,23,5.3,6.51
26_setiembre_2025.pdf,sep,9,24,5.18,6.5
26_setiembre_2025.pdf,sep,9,25,5.18,6.5
26_setiembre_2025.pdf,sep,9,10,5.05,5.1
26_setiembre_2025.pdf,sep,9,14,4.8,5.1
26_setiembre_2025.pdf,sep,9,21,4.88,5.3
26_setiembre_2025.pdf,sep,9,25,4.89,5.3
27_enero_2026.pdf,ene,1,23,3.85,5.15
27_enero_2026.pdf,ene,1,24,3.83,5.15
27_enero_2026.pdf,ene,1,25,3.83,5.15
27_enero_2026.pdf,ene,1,26,4.0,5.21
27_enero_2026.pdf,ene,1,11,3.39,4.03
27_enero_2026.pdf,ene,1,12,3.74,4.03
27_enero_2026.pdf,ene,1,13,3.76,4.08
27_enero_2026.pdf,ene,1,14,3.86,4.08
27_enero_2026.pdf,ene,1,15,3.99,4.08
27_enero_2026.pdf,ene,1,16,3.96,4.08
27_enero_2026.pdf,ene,1,17,4.58,4.08
27_enero_2026.pdf,ene,1,18,3.73,4.08
27_enero_2026.pdf,ene,1,19,3.58,4.08
27_enero_2026.pdf,ene,1,20,3.9,3.6
27_enero_2026.pdf,ene,1,21,3.79,3.98
27_enero_2026.pdf,ene,1,22,3.94,3.98
27_enero_2026.pdf,ene,1,24,3.83,3.98
27_enero_2026.pdf,ene,1,25,4.27,3.98
27_enero_2026.pdf,ene,1,26,3.96,3.85
27_febrero_2026.pdf,feb,2,14,6.15,7.23
27_febrero_2026.pdf,feb,2,15,6.15,7.23
27_febrero_2026.pdf,feb,2,16,6.1,7.32
27_febrero_2026.pdf,feb,2,17,6.08,7.32
27_febrero_2026.pdf,feb,2,18,5.95,7.39
27_febrero_2026.pdf,feb,2,19,5.85,7.39
27_febrero_2026.pdf,feb,2,20,5.78,7.42
27_febrero_2026.pdf,feb,2,21,5.78,7.42
27_febrero_2026.pdf,feb,2,22,5.78,7.42
27_febrero_2026.pdf,feb,2,23,5.78,6.99
27_febrero_2026.pdf,feb,2,24,5.78,6.99
27_febrero_2026.pdf,feb,2,25,5.75,7.0
27_febrero_2026.pdf,feb,2,26,5.93,7.0
27_febrero_2026.pdf,feb,2,11,6.26,5.63
27_febrero_2026.pdf,feb,2,12,6.22,5.63
27_febrero_2026.pdf,feb,2,13,6.11,5.63
27_febrero_2026.pdf,feb,2,14,6.35,5.63
27_febrero_2026.pdf,feb,2,16,6.18,5.25
27_febrero_2026.pdf,feb,2,17,5.16,5.65
27_febrero_2026.pdf,feb,2,19,5.29,6.33
27_febrero_2026.pdf,feb,2,20,5.77,6.03
27_febrero_2026.pdf,feb,2,21,5.83,6.03
27_febrero_2026.pdf,feb,2,22,5.02,6.03
27_febrero_2026.pdf,feb,2,23,5.57,6.03
27_febrero_2026.pdf,feb,2,24,5.77,6.03
27_febrero_2026.pdf,feb,2,25,5.77,6.03
27_febrero_2026.pdf,feb,2,26,5.79,6.03
27_marzo_2026.pdf,mar,3,14,6.4,7.46
27_marzo_2026.pdf,mar,3,15,6.4,7.46
27_marzo_2026.pdf,mar,3,16,6.4,7.56
27_marzo_2026.pdf,mar,3,17,6.4,7.56
27_marzo_2026.pdf,mar,3,18,6.4,7.59
27_marzo_2026.pdf,mar,3,19,6.45,7.59
27_marzo_2026.pdf,mar,3,20,6.4,7.69
27_marzo_2026.pdf,mar,3,21,6.4,7.69
27_marzo_2026.pdf,mar,3,22,6.4,7.69
27_marzo_2026.pdf,mar,3,23,6.4,7.6
27_marzo_2026.pdf,mar,3,24,6.4,7.6
27_marzo_2026.pdf,mar,3,25,6.35,7.54
27_marzo_2026.pdf,mar,3,26,6.28,7.54
27_marzo_2026.pdf,mar,3,13,6.69,6.2
27_marzo_2026.pdf,mar,3,15,6.31,6.38
27_marzo_2026.pdf,mar,3,19,6.39,6.27
27_marzo_2026.pdf,mar,3,21,6.71,6.68
27_marzo_2026.pdf,mar,3,22,5.95,6.68
27_noviembre_2025.pdf,nov,11,14,4.55,6.15
27_noviembre_2025.pdf,nov,11,15,4.53,6.15
27_noviembre_2025.pdf,nov,11,16,4.53,6.15
27_noviembre_2025.pdf,nov,11,17,4.48,6.08
27_noviembre_2025.pdf,nov,11,18,4.48,6.08
27_noviembre_2025.pdf,nov,11,19,4.48,6.11
27_noviembre_2025.pdf,nov,11,20,4.63,6.11
27_noviembre_2025.pdf,nov,11,21,4.48,6.07
27_noviembre_2025.pdf,nov,11,22,4.65,6.07
27_noviembre_2025.pdf,nov,11,23,4.65,6.07
27_noviembre_2025.pdf,nov,11,24,4.73,6.09
27_noviembre_2025.pdf,nov,11,25,4.78,6.09
27_noviembre_2025.pdf,nov,11,26,4.83,6.04
27_noviembre_2025.pdf,nov,11,16,3.65,4.53
27_noviembre_2025.pdf,nov,11,22,4.95,4.23
27_octubre_2025.pdf,oct,10,14,4.63,6.04
27_octubre_2025.pdf,oct,10,15,4.6,5.82
27_octubre_2025.pdf,oct,10,16,4.6,5.82
27_octubre_2025.pdf,oct,10,17,4.58,5.93
27_octubre_2025.pdf,oct,10,18,4.58,5.93
27_octubre_2025.pdf,oct,10,19,4.58,5.93
27_octubre_2025.pdf,oct,10,20,4.58,5.89
27_octubre_2025.pdf,oct,10,21,4.68,5.89
27_octubre_2025.pdf,oct,10,22,4.65,5.89
27_octubre_2025.pdf,oct,10,23,4.73,5.89
27_octubre_2025.pdf,oct,10,24,4.73,5.87
27_octubre_2025.pdf,oct,10,25,4.73,5.87
27_octubre_2025.pdf,oct,10,26,4.73,5.87
27_octubre_2025.pdf,oct,10,12,3.87,4.7
27_octubre_2025.pdf,oct,10,19,3.95,4.45
27_octubre_2025.pdf,oct,10,24,4.56,4.55
27_octubre_2025.pdf,oct,10,26,4.3,4.55
28_enero_2026.pdf,ene,1,23,3.85,5.15
28_enero_2026.pdf,ene,1,24,3.83,5.15
28_enero_2026.pdf,ene,1,25,3.83,5.15
28_enero_2026.pdf,ene,1,26,4.0,5.21
28_enero_2026.pdf,ene,1,27,4.25,5.21
28_enero_2026.pdf,ene,1,12,3.74,4.03
28_enero_2026.pdf,ene,1,13,3.76,4.08
28_enero_2026.pdf,ene,1,14,3.86,4.08
28_enero_2026.pdf,ene,1,15,3.99,4.08
28_enero_2026.pdf,ene,1,16,3.96,4.08
28_enero_2026.pdf,ene,1,17,4.58,4.08
28_enero_2026.pdf,ene,1,18,3.73,4.08
28_enero_2026.pdf,ene,1,19,3.58,4.08
28_enero_2026.pdf,ene,1,20,3.9,3.6
28_enero_2026.pdf,ene,1,21,3.79,3.98
28_enero_2026.pdf,ene,1,22,3.94,3.98
28_enero_2026.pdf,ene,1,24,3.83,3.98
28_enero_2026.pdf,ene,1,25,4.27,3.98
28_enero_2026.pdf,ene,1,26,3.96,3.85
28_enero_2026.pdf,ene,1,27,4.45,3.85
28_noviembre_2025.pdf,nov,11,15,4.53,6.15
28_noviembre_2025.pdf,nov,11,16,4.53,6.15
28_noviembre_2025.pdf,nov,11,17,4.48,6.08
28_noviembre_2025.pdf,nov,11,18,4.48,6.08
28_noviembre_2025.pdf,nov,11,19,4.48,6.11
28_noviembre_2025.pdf,nov,11,20,4.63,6.11
28_noviembre_2025.pdf,nov,11,21,4.48,6.07
28_noviembre_2025.pdf,nov,11,22,4.65,6.07
28_noviembre_2025.pdf,nov,11,23,4.65,6.07
28_noviembre_2025.pdf,nov,11,24,4.73,6.09
28_noviembre_2025.pdf,nov,11,25,4.78,6.09
28_noviembre_2025.pdf,nov,11,26,4.83,6.04
28_noviembre_2025.pdf,nov,11,27,5.03,6.04
28_noviembre_2025.pdf,nov,11,16,3.65,4.53
28_noviembre_2025.pdf,nov,11,22,4.95,4.23
28_octubre_2025.pdf,oct,10,15,4.6,5.82
28_octubre_2025.pdf,oct,10,16,4.6,5.82
28_octubre_2025.pdf,oct,10,17,4.58,5.93
28_octubre_2025.pdf,oct,10,18,4.58,5.93
28_octubre_2025.pdf,oct,10,19,4.58,5.93
28_octubre_2025.pdf,oct,10,20,4.58,5.89
28_octubre_2025.pdf,oct,10,21,4.68,5.89
28_octubre_2025.pdf,oct,10,22,4.65,5.89
28_octubre_2025.pdf,oct,10,23,4.73,5.89
28_octubre_2025.pdf,oct,10,24,4.73,5.87
28_octubre_2025.pdf,oct,10,25,4.73,5.87
28_octubre_2025.pdf,oct,10,26,4.73,5.87
28_octubre_2025.pdf,oct,10,27,4.73,6.06
28_octubre_2025.pdf,oct,10,12,3.87,4.7
28_octubre_2025.pdf,oct,10,19,3.95,4.45
28_octubre_2025.pdf,oct,10,24,4.56,4.55
28_octubre_2025.pdf,oct,10,26,4.3,4.55
29_diciembre_2025.pdf,dic,12,16,5.2,6.87
29_diciembre_2025.pdf,dic,12,17,4.9,6.75
29_diciembre_2025.pdf,dic,12,18,4.7,6.75
29_diciembre_2025.pdf,dic,12,19,4.53,6.56
29_diciembre_2025.pdf,dic,12,20,4.33,6.56
29_diciembre_2025.pdf,dic,12,21,4.33,6.56
29_diciembre_2025.pdf,dic,12,22,4.05,6.34
29_diciembre_2025.pdf,dic,12,23,3.98,6.34
29_diciembre_2025.pdf,dic,12,24,3.85,6.11
29_diciembre_2025.pdf,dic,12,25,3.85,6.11
29_diciembre_2025.pdf,dic,12,26,3.85,6.03
29_diciembre_2025.pdf,dic,12,27,4.08,6.03
29_diciembre_2025.pdf,dic,12,28,4.08,6.03
29_diciembre_2025.pdf,dic,12,14,4.26,6.23
29_diciembre_2025.pdf,dic,12,18,4.07,5.13
29_diciembre_2025.pdf,dic,12,19,3.47,5.13
29_diciembre_2025.pdf,dic,12,20,4.2,5.13
29_diciembre_2025.pdf,dic,12,21,3.82,5.13
29_diciembre_2025.pdf,dic,12,22,3.72,5.13
29_diciembre_2025.pdf,dic,12,23,3.84,5.13
29_diciembre_2025.pdf,dic,12,24,4.01,5.13
29_diciembre_2025.pdf,dic,12,26,3.35,4.03
29_diciembre_2025.pdf,dic,12,28,3.76,4.03
29_octubre_2025.pdf,oct,10,16,4.6,5.82
29_octubre_2025.pdf,oct,10,17,4.58,5.93
29_octubre_2025.pdf,oct,10,18,4.58,5.93
29_octubre_2025.pdf,oct,10,19,4.58,5.93
29_octubre_2025.pdf,oct,10,20,4.58,5.89
29_octubre_2025.pdf,oct,10,21,4.68,5.89
29_octubre_2025.pdf,oct,10,22,4.65,5.89
29_octubre_2025.pdf,oct,10,23,4.73,5.89
29_octubre_2025.pdf,oct,10,24,4.73,5.87
29_octubre_2025.pdf,oct,10,25,4.73,5.87
29_octubre_2025.pdf,oct,10,26,4.73,5.87
29_octubre_2025.pdf,oct,10,27,4.73,6.06
29_octubre_2025.pdf,oct,10,28,4.73,6.06
29_octubre_2025.pdf,oct,10,19,3.95,4.45
29_octubre_2025.pdf,oct,10,26,4.3,4.55
29_setiembre_2025.pdf,sep,9,16,5.28,6.52
29_setiembre_2025.pdf,sep,9,17,5.28,6.53
29_setiembre_2025.pdf,sep,9,18,5.3,6.53
29_setiembre_2025.pdf,sep,9,19,5.38,6.56
29_setiembre_2025.pdf,sep,9,20,5.38,6.56
29_setiembre_2025.pdf,sep,9,21,5.38,6.56
29_setiembre_2025.pdf,sep,9,22,5.38,6.51
29_setiembre_2025.pdf,sep,9,23,5.3,6.51
