ID1,HHID,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2024,      468009001,2,1,47,6,2022, 
2024,      468011801,1,1,71,4,2021, 
2024,      468111201,1,1,38,4,2021, 
2024,      468111201,2,2,58,5,2021, 
2024,      468111201,3,1,81,7,2021, 
2024,      468206301,1,2,60,1,2021, 
2024,      468207601,1,1,71,11,2021, 
2024,      468306501,1,1,78,12,2022, 
2024,      468500801,1,2,73,2,2020, 
2024,      468803501,1,1,75,4,2022, 
2024,      468901001,1,2,91,7,2023, 
2024,      469004101,1,2,86,8,2022, 
2024,      469006401,1,2,69,3,2020, 
2024,      469007401,1,2,77,5,2020, 
2024,      469007401,2,1,67,5,2021, 
2024,      469103401,1,2,83,3,2020, 
2024,      469105401,1,2,52,11,2022, 
2024,      469105403,1,2,42,2,2021,4
2024,      469106601,1,1,59,3,2022, 
2024,      469403001,1,2,86,11,2020, 
2024,      469410801,1,1,82,6,2020, 
2024,      469502101,1,2,85,5,2020, 
2024,      469603201,1,1,52,11,2023, 
2024,      470000501,1,1,23,9,2022, 
2024,      470001801,1,2,33,6,2019,3
2024,      470011501,1,2,82,11,2019, 
2024,      470109401,1,1,75,10,2021, 
2024,      470207901,1,2,40,3,2021,4
2024,      470209301,1,1,75,8,2021, 
2024,      470313901,1,2,93,10,2023, 
2024,      470413101,1,2,46,1,2022,4
2024,      470501501,1,2,4,6,2024, 
2024,      470501801,1,1,39,5,2020, 
2024,      470707601,1,1,32,4,2023, 
2024,      470800201,1,1,56,4,2022, 
2024,      470903101,1,1,88,2,2020, 
2024,      470903101,2,1,43,4,2020, 
2024,      471001001,1,1,70,9,2021, 
2024,      471010301,1,1,45,8,2021, 
2024,      471107301,1,1,62,1,2022, 
2024,      471212401,1,2,52,1,2019, 
2024,      471304501,1,2,40,10,2021,4
2024,      471504701,1,2,64,6,2021, 
2024,      471706701,1,1,70,2,2023, 
2024,      472402901,1,1,72,3,2021, 
2024,      472505901,1,1,76,10,2021, 
2024,      472606401,1,1,48,6,2022, 
2024,      473002601,1,2,64,6,2022, 
2024,      473002701,1,2,26,8,2023,4
2024,      473002701,2,1,64,10,2023, 
2024,      473004901,1,1,84,2,2021, 
2024,      473109101,1,2,74,12,2023, 
2024,      473201601,1,1,85,7,2022, 
2024,      473205501,1,2,68,1,2022, 
2024,      473309601,1,1,40,9,2023, 
2024,      473312501,1,2,41,9,2023,4
2024,      473400801,1,1,90,1,2019, 
2024,      473703101,1,1,57,7,2020, 
2024,      473802401,1,1,52,7,2022, 
2024,      474105501,1,1,21,1,2021, 
2024,      474303401,1,2,67,4,2021, 
2024,      474501301,1,1,89,6,2023, 
2024,      474601001,1,2,68,6,2020, 
2024,      474701301,1,1,77,1,2020, 
2024,      474703101,1,2,35,4,2021,4
2024,      474904901,1,1,53,10,2022, 
2024,      475005001,1,1,33,9,2023, 
2024,      475107801,1,2,59,6,2023, 
2024,      475200901,1,1,56,12,2020, 
2024,      475308701,1,2,52,8,2022, 
2024,      475308701,2,1,2,12,2022, 
2024,      475601101,1,2,27,11,2019,4
2024,      475601101,2,1,60,1,2021, 
2024,      475908701,1,1,68,2,2021, 
2024,      476003101,1,1,32,6,2023, 
2024,      476104701,1,2,82,2,2022, 
2024,      476311401,1,2,99,9,2022, 
2024,      476406201,1,1,90,2,2022, 
2024,      476506101,1,2,5,3,2021, 
2024,      476804201,1,2,49,9,2020,4
2024,      476811301,1,1,80,1,2023, 
2024,      476908001,1,2,65,2,2023, 
2024,      477004101,1,2,26,9,2021,2
2024,      477006301,1,2,93,8,2023, 
2024,      477210001,1,2,72,6,2020, 
2024,      477502201,1,2,41,5,2021,4
2024,      477505001,1,2,75,12,2019, 
2024,      477514601,1,1,72,12,2021, 
2024,      477612101,1,1,78,5,2020, 
2024,      477612801,1,1,89,5,2020, 
2024,      477809401,1,1,33,11,2019, 
2024,      478304201,1,1,24,3,2019, 
2024,      478408201,1,1,48,11,2021, 
2024,      478606101,1,1,57,5,2019, 
2024,      478606301,1,1,78,9,2020, 
2024,      478705601,1,2,82,6,2020, 
2024,      478802801,1,2,89,10,2022, 
2024,      478806001,1,2,57,2,2023, 
2024,      479001601,1,1,70,2,2022, 
2024,      479003801,1,1,57,3,2021, 
2024,      479500901,1,2,78,11,2023, 
2024,      479600601,1,1,74,4,2024, 
2024,      479609801,1,2,58,12,2022, 
2024,      479903501,1,2,54,9,2021, 
2024,      479903901,1,2,68,12,2022, 
2024,      479904301,1,1,63,10,2023, 
2024,      480002601,1,2,77,10,2023, 
2024,      480004101,1,1,60,5,2021, 
2024,      480102201,1,1,86,5,2020, 
2024,      480109001,1,2,84,11,2022, 
2024,      480203201,1,2,82,1,2023, 
2024,      480303301,1,1,79,12,2023, 
2024,      480309501,1,1,76,11,2022, 
2024,      480500401,1,2,47,3,2021,4
2024,      480505101,1,2,87,1,2024, 
2024,      480603301,1,2,70,12,2023, 
2024,      481203901,1,2,82,9,2023, 
2024,      481205601,1,1,62,8,2021, 
2024,      481903901,1,2,32,2,2023,4
2024,      481918701,1,1,88,3,2019, 
2024,      482310801,1,1,57,8,2022, 
2024,      482507901,1,2,56,8,2019, 
2024,      482601301,1,1,38,11,2021, 
2024,      482703701,1,2,77,1,2021, 
2024,      482802101,1,2,77,10,2023, 
2024,      483002601,1,2,52,2,2021, 
2024,      483002701,1,2,70,3,2019, 
2024,      483006501,1,2,90,7,2019, 
2024,      483104201,1,1,89,10,2023, 
2024,      483211201,1,1,81,10,2021, 
2024,      483211201,2,2,79,6,2022, 
2024,      483307101,1,2,64,10,2020, 
2024,      483601101,1,1,57,5,2021, 
2024,      483603901,1,2,56,9,2021, 
2024,      484205301,1,1,36,1,2021, 
2024,      484607801,1,1,36,1,2020, 
2024,      484607801,2,1,65,8,2020, 
2024,      484701801,1,2,98,1,2019, 
2024,      484803201,1,1,77,5,2020, 
2024,      484804901,1,2,76,5,2024, 
2024,      484916401,1,1,74,7,2020, 
2024,      484916401,2,2,90,7,2020, 
2024,      485005201,1,1,23,3,2020, 
2024,      485605601,1,2,42,1,2022,4
2024,      485611601,1,1,58,2,2021, 
2024,      485701001,1,1,80,3,2022, 
2024,      485901701,1,1,79,12,2021, 
2024,      486000801,1,1,77,10,2020, 
2024,      486011001,1,1,0,3,2022, 
2024,      486705801,1,2,76,5,2020, 
2024,      486903101,1,2,55,4,2024, 
2024,      486904901,1,1,49,3,2022, 
2024,      487009001,1,1,45,8,2022, 
2024,      487213801,1,1,84,12,2021, 
2024,      487300501,1,1,64,4,2019, 
2024,      487309201,1,1,68,1,2022, 
2024,      487404801,1,2,65,5,2021, 
2024,      487505601,1,1,72,5,2020, 
2024,      487701201,1,2,83,2,2024, 
2024,      487716401,1,1,67,2,2021, 
2024,      488005401,1,1,51,2,2023, 
2024,      488011801,1,2,46,10,2020,4
2024,      488207001,1,2,18,2,2023,4
2024,      488207701,1,2,61,4,2021, 
2024,      488305501,1,2,65,9,2023, 
2024,      488308101,1,1,0,5,2021, 
2024,      488402901,1,2,30,3,2024,1
2024,      488405801,1,1,50,12,2023, 
2024,      488506501,1,1,26,7,2021, 
2024,      488701101,1,2,82,5,2022, 
2024,      488704401,1,2,82,3,2021, 
2024,      488810701,1,2,62,9,2020, 
2024,      488903501,1,1,11,1,2020, 
2024,      489007501,1,1,63,3,2022, 
2024,      489503001,1,1,1,3,2020, 
2024,      489512101,1,1,70,2,2019, 
2024,      489614201,1,2,22,4,2024,4
2024,      489701901,1,1,47,4,2023, 
2024,      490004201,1,2,72,1,2021, 
2024,      490301601,1,1,60,1,2019, 
2024,      490404501,1,2,95,9,2021, 
2024,      490700501,1,2,78,12,2020, 
2024,      491008801,1,2,66,2,2021, 
2024,      491403501,1,1,55,8,2024, 
2024,      491514401,1,1,92,3,2024, 
2024,      491603701,1,1,54,11,2019, 
2024,      491702701,1,2,72,10,2023, 
2024,      491800101,1,1,30,12,2019, 
2024,      491900801,1,1,85,3,2023, 
2024,      491901001,1,1,45,9,2019, 
2024,      491901001,2,1,93,11,2019, 
2024,      491908401,1,1,84,7,2020, 
2024,      492309701,1,1,67,3,2022, 
2024,      492703601,1,1,48,5,2023, 
2024,      492806601,1,1,71,10,2022, 
2024,      492907401,1,1,67,7,2023, 
2024,      493402601,1,1,80,5,2023, 
2024,      493506101,1,2,87,5,2021, 
2024,      493611501,1,1,49,1,2024, 
2024,      493704201,1,1,63,2,2021, 
2024,      493804101,1,1,45,3,2024, 
2024,      493804201,1,1,84,1,2023, 
2024,      493904901,1,1,67,5,2021, 
2024,      494102603,1,1,71,8,2019, 
2024,      494406201,1,2,60,5,2019, 
2024,      494601601,1,2,92,6,2020, 
2024,      494601901,1,1,77,5,2020, 
2024,      494902301,1,1,79,7,2020, 
2024,      495009701,1,2,86,11,2020, 
2024,      495100601,1,1,72,5,2023, 
2024,      495305501,1,1,63,4,2024, 
2024,      495307201,1,1,31,9,2020, 
2024,      495502001,1,1,27,6,2021, 
2024,      495504501,1,1,21,4,2019, 
2024,      495900101,1,2,59,8,2023, 
2024,      495904201,1,2,54,2,2019, 
2024,      495905301,1,1,85,10,2023, 
2024,      496003101,1,2,85,1,2024, 
2024,      496004301,1,1,68,5,2021, 
2024,      496005701,1,2,51,12,2019, 
2024,      496005801,1,2,78,7,2024, 
2024,      496006001,1,1,82,11,2022, 
2024,      496006101,1,1,12,11,2020, 
2024,      496105401,1,1,82,4,2021, 
2024,      496410901,1,1,92,11,2022, 
2024,      496414601,1,1,87,3,2023, 
2024,      496612001,1,1,42,6,2020, 
2024,      497004301,1,1,17,7,2023, 
2024,      497502101,1,1,82,5,2022, 
2024,      497601901,1,1,99,6,2020, 
2024,      497607001,1,1,89,6,2023, 
2024,      497710201,1,2,0,5,2019, 
2024,      497801601,1,1,0,12,2020, 
2024,      497901201,1,2,20,8,2023,4
2024,      497909301,1,2,96,9,2023, 
2024,      498002901,1,2,15,5,2019,4
2024,      498003901,1,2,98,10,2021, 
2024,      498103101,1,1,72,12,2019, 
2024,      498103501,1,2,100,8,2019, 
2024,      498206101,1,1,53,12,2020, 
2024,      498309301,1,1,71,1,2024, 
2024,      498703601,1,1,42,4,2023, 
2024,      498704901,1,1,73,4,2021, 
2024,      498911801,1,1,52,7,2023, 
2024,      499000601,1,1,67,5,2023, 
2024,      499503901,1,2,79,2,2021, 
2024,      499707201,1,1,65,9,2023, 
2024,      499802501,1,2,93,4,2022, 
2024,      499802601,1,2,65,11,2022, 
2024,      499803401,1,2,59,1,2020, 
2024,      500008901,1,1,65,3,2021, 
2024,      500102301,1,2,87,6,2024, 
2024,      500113502,1,1,47,6,2020, 
2024,      500210101,1,1,68,4,2020, 
2024,      500212301,1,1,53,6,2021, 
2024,      500406401,1,1,56,7,2020, 
2024,      500411601,1,2,76,4,2024, 
2024,      500502001,1,1,53,2,2021, 
2024,      500502001,2,1,32,8,2021, 
2024,      500502001,3,1,79,11,2023, 
2024,      500601301,1,2,52,9,2022, 
2024,      500601301,2,2,90,11,2023, 
2024,      500607801,1,1,50,10,2022, 
2024,      500809701,1,1,85,8,2023, 
2024,      500905201,1,1,85,3,2021, 
2024,      500905201,2,1,64,3,2021, 
2024,      500906701,1,2,86,8,2022, 
2024,      501400201,1,2,68,2,2021, 
2024,      501400201,2,1,72,2,2021, 
2024,      501403301,1,1,77,12,2023, 
2024,      501512201,1,2,73,3,2021, 
2024,      502003401,1,2,72,1,2022, 
2024,      502415001,1,2,25,8,2022,4
2024,      502603501,1,1,63,2,2019, 
2024,      502908501,1,1,63,5,2020, 
2024,      503202601,1,1,80,1,2021, 
2024,      503202701,1,2,84,10,2024, 
2024,      503202901,1,1,15,2,2021, 
2024,      503216501,1,1,33,1,2020, 
2024,      503216901,1,1,19,8,2020, 
2024,      503303101,1,2,72,1,2021, 
2024,      503303101,2,1,70,10,2021, 
2024,      503305001,1,1,60,11,2022, 
2024,      503404001,1,1,83,7,2019, 
2024,      503504201,1,2,0,7,2019, 
2024,      503505701,1,2,2,11,2022, 
2024,      503610401,1,1,90,10,2020, 
2024,      503704701,1,2,15,8,2023,4
2024,      503803901,1,2,65,6,2021, 
2024,      504002101,1,1,45,12,2020, 
2024,      504002101,2,2,69,4,2021, 
2024,      504102101,1,2,90,10,2020, 
2024,      504209701,1,2,84,6,2020, 
2024,      504212501,1,2,96,12,2019, 
2024,      504300401,1,2,88,2,2024, 
2024,      504505101,1,2,67,2,2023, 
2024,      504719001,1,1,89,9,2023, 
2024,      504719101,1,2,4,8,2022, 
2024,      504805401,1,2,84,1,2024, 
2024,      504905401,1,1,74,10,2019, 
2024,      504905701,1,1,60,9,2020, 
2024,      505002401,1,2,99,1,2021, 
2024,      505102701,1,2,64,8,2019, 
2024,      505103401,1,1,90,3,2024, 
2024,      505204801,1,2,64,5,2020, 
2024,      505205001,1,1,78,7,2020, 
2024,      505206501,1,1,0,11,2023, 
2024,      505504201,1,2,37,12,2020,4
2024,      505505701,1,1,85,11,2020, 
2024,      505505801,1,2,93,8,2021, 
2024,      505600401,1,1,63,2,2021, 
2024,      505603201,1,2,30,3,2020,2
2024,      505707901,1,1,56,7,2024, 
2024,      505807301,1,2,76,12,2023, 
2024,      505904301,1,2,43,7,2021,4
2024,      506005801,1,1,50,7,2020, 
2024,      506005801,2,1,29,12,2023, 
2024,      506601801,1,2,14,6,2020,4
2024,      506605501,1,1,87,6,2021, 
2024,      506702701,1,1,70,4,2019, 
2024,      506904201,1,2,92,9,2024, 
2024,      507006101,1,2,80,2,2022, 
2024,      507109101,1,1,0,2,2021, 
2024,      507109401,1,2,62,2,2019, 
2024,      507109501,1,1,33,7,2022, 
2024,      507204401,1,1,70,7,2021, 
2024,      507204401,2,2,68,6,2022, 
2024,      507305901,1,1,68,10,2022, 
2024,      507305901,2,2,28,3,2023,4
2024,      507601101,1,2,13,10,2019,4
2024,      507703001,1,1,20,1,2022, 
2024,      507703001,2,1,80,3,2023, 
2024,      507707201,1,2,89,3,2021, 
2024,      507707602,1,2,60,8,2021, 
2024,      508011801,1,1,58,10,2021, 
2024,      508218101,1,1,64,4,2021, 
2024,      508304001,1,1,45,6,2020, 
2024,      508308701,1,2,53,4,2019, 
2024,      508313001,1,1,11,8,2020, 
2024,      508600901,1,1,57,1,2024, 
2024,      508604101,1,2,72,5,2020, 
2024,      508812201,1,1,56,7,2022, 
2024,      509011601,1,1,70,6,2021, 
2024,      509102401,1,1,40,9,2023, 
2024,      509109101,1,1,73,8,2024, 
2024,      509307501,1,1,33,2,2024, 
2024,      509308201,1,1,71,5,2020, 
2024,      509606601,1,1,58,2,2021, 
2024,      509608501,1,1,79,1,2021, 
2024,      509705701,1,2,34,3,2022,1
2024,      509713901,1,1,21,3,2020, 
2024,      509903501,1,1,79,3,2019, 
2024,      509908101,1,1,72,11,2023, 
2024,      509908401,1,2,94,4,2022, 
2024,      509911201,1,1,86,7,2019, 
2024,      510102001,1,1,80,5,2021, 
2024,      510505901,1,1,61,12,2021, 
2024,      510505901,2,2,58,12,2022, 
2024,      511301001,1,1,56,8,2019, 
2024,      511307701,1,1,86,7,2024, 
2024,      511401201,1,2,76,5,2021, 
2024,      511407801,1,1,2,9,2021, 
2024,      511503801,1,1,59,11,2023, 
2024,      511602501,1,2,79,5,2019, 
2024,      511706301,1,1,64,6,2020, 
2024,      511708701,1,1,74,10,2021, 
2024,      511709601,1,2,77,4,2020, 
2024,      511803201,1,1,60,5,2020, 
2024,      511817001,1,1,0,8,2023, 
2024,      511913201,1,2,78,8,2019, 
2024,      512102701,1,2,80,9,2022, 
2024,      512119601,1,1,90,6,2023, 
2024,      512203001,1,2,33,12,2019,4
2024,      512505201,1,2,74,6,2023, 
2024,      512513901,1,2,15,11,2020,4
2024,      512605301,1,2,65,7,2022, 
2024,      512614401,1,1,72,3,2019, 
2024,      512614802,1,1,37,10,2023, 
2024,      512703501,1,2,83,3,2022, 
2024,      512801001,1,1,54,4,2022, 
2024,      512801001,2,1,75,5,2024, 
2024,      512911501,1,1,34,3,2021, 
2024,      513301701,1,1,80,7,2021, 
2024,      513910501,1,1,65,4,2021, 
2024,      513914801,1,1,70,3,2023, 
2024,      514003601,1,1,49,11,2020, 
2024,      514011801,1,2,65,12,2023, 
2024,      514103001,1,2,87,1,2024, 
2024,      514200301,1,1,64,4,2023, 
2024,      514205301,1,1,49,1,2022, 
2024,      514205301,2,1,93,5,2023, 
2024,      514206701,1,1,43,7,2019, 
2024,      514211301,1,1,69,6,2021, 
2024,      514406801,1,1,0,2,2024, 
2024,      514407201,1,2,54,10,2020, 
2024,      514616001,1,1,40,8,2020, 
2024,      514616001,2,1,80,11,2023, 
2024,      514704501,1,2,58,6,2020, 
2024,      514710801,1,1,84,4,2021, 
2024,      514710801,2,2,73,4,2021, 
2024,      514908101,1,1,53,6,2024, 
2024,      514908301,1,1,86,1,2022, 
2024,      515302101,1,2,60,10,2023, 
2024,      515317301,1,2,0,4,2022, 
2024,      515610101,1,2,84,5,2024, 
2024,      516109001,1,2,66,10,2023, 
2024,      516201301,1,1,60,1,2024, 
2024,      516204502,1,1,54,8,2020, 
2024,      516300101,1,1,78,12,2023, 
2024,      516301901,1,2,58,2,2024, 
2024,      516318901,1,2,80,7,2019, 
2024,      516404701,1,1,65,5,2020, 
2024,      516406301,1,1,78,5,2020, 
2024,      516702301,1,1,65,5,2021, 
2024,      516705401,1,2,85,9,2024, 
2024,      516820601,1,2,48,7,2023,4
2024,      516915801,1,1,79,8,2021, 
2024,      517107201,1,2,80,10,2020, 
2024,      517213201,1,2,78,12,2022, 
2024,      517213201,2,1,89,3,2023, 
2024,      517411901,1,1,18,9,2019, 
2024,      517512101,1,1,78,4,2020, 
2024,      517620501,1,1,89,5,2023, 
2024,      518000701,1,1,71,8,2024, 
2024,      518001101,1,2,63,11,2023, 
2024,      518001401,1,1,99,3,2024, 
2024,      518003201,1,2,18,5,2023,4
2024,      518006801,1,1,87,3,2021, 
2024,      518112801,1,1,80,6,2020, 
2024,      518118701,1,1,84,8,2022, 
2024,      518408401,1,1,15,3,2023, 
2024,      518717101,1,2,73,5,2021, 
2024,      518817801,1,1,30,2,2020, 
2024,      518817801,2,2,72,2,2020, 
2024,      518817801,3,1,75,2,2020, 
2024,      518907401,1,1,69,6,2024, 
2024,      519100801,1,2,67,11,2024, 
2024,      519102901,1,1,79,3,2024, 
2024,      519104201,1,1,74,8,2020, 
2024,      519113701,1,1,85,10,2022, 
2024,      519207201,1,2,67,3,2021, 
2024,      519400501,1,1,74,4,2019, 
2024,      519713001,1,2,89,1,2022, 
2024,      519802501,1,2,90,6,2023, 
2024,      519908901,1,2,76,8,2019, 
2024,      520001301,1,1,65,2,2020, 
2024,      520003401,1,2,29,2,2019,4
2024,      520004901,1,2,70,7,2023, 
2024,      520109901,1,1,88,5,2024, 
2024,      520110101,1,1,61,9,2022, 
2024,      520313701,1,1,54,4,2022, 
2024,      520401001,1,2,72,4,2020, 
2024,      520401001,2,2,53,5,2020, 
2024,      520401001,3,1,88,8,2020, 
2024,      520513501,1,2,58,3,2023, 
2024,      520514001,1,1,85,9,2021, 
2024,      520514001,2,2,85,1,2023, 
2024,      520802301,1,2,82,1,2020, 
2024,      520902501,1,1,51,1,2021, 
2024,      521008101,1,2,60,2,2020, 
2024,      521009601,1,1,52,5,2020, 
2024,      521407801,1,1,71,5,2022, 
2024,      521504401,1,2,87,6,2019, 
2024,      521510001,1,2,84,4,2020, 
2024,      521510001,2,1,65,5,2022, 
2024,      521603301,1,1,63,7,2019, 
2024,      521604401,1,1,89,4,2020, 
2024,      521701701,1,1,31,12,2021, 
2024,      521703601,1,1,39,9,2024, 
2024,      521704201,1,1,69,9,2023, 
2024,      521909501,1,1,68,8,2023, 
2024,      522110001,1,1,71,7,2020, 
2024,      522206701,1,1,81,1,2022, 
2024,      522210901,1,2,80,7,2022, 
2024,      522213001,1,1,76,7,2020, 
2024,      522307901,1,1,0,7,2023, 
2024,      522400301,1,2,78,10,2022, 
2024,      522402201,1,1,84,3,2022, 
2024,      522402501,1,1,83,2,2020, 
2024,      522411201,1,1,61,8,2021, 
2024,      522704001,1,2,88,8,2024, 
2024,      522705101,1,2,56,7,2019, 
2024,      522705401,1,2,70,5,2022, 
2024,      523003001,1,1,2,4,2021, 
2024,      523107101,1,2,93,8,2024, 
2024,      523107801,1,2,74,7,2023, 
2024,      523110201,1,2,64,4,2019, 
2024,      523110201,2,1,74,1,2021, 
2024,      523203101,1,1,82,5,2019, 
2024,      523301401,1,2,95,8,2019, 
2024,      523405401,1,2,56,4,2021, 
2024,      523406701,1,1,6,8,2020, 
2024,      523416701,1,1,65,1,2023, 
2024,      523610301,1,1,34,5,2022, 
2024,      523708701,1,2,0,5,2020, 
2024,      523918301,1,1,80,2,2023, 
2024,      524009601,1,2,89,11,2024, 
2024,      524104601,1,1,35,12,2023, 
2024,      524210201,1,1,69,2,2019, 
2024,      524304001,1,1,77,5,2023, 
2024,      524309301,1,1,74,9,2023, 
2024,      524401001,1,1,94,4,2020, 
2024,      524401001,2,2,94,10,2022, 
2024,      524401901,1,1,82,3,2022, 
2024,      524405201,1,1,79,6,2023, 
2024,      524407401,1,1,28,10,2021, 
2024,      524407401,2,1,24,6,2022, 
2024,      524501401,1,1,80,10,2019, 
2024,      524601701,1,1,28,7,2024, 
2024,      524602101,1,2,38,2,2021,4
2024,      524605301,1,2,50,1,2021, 
2024,      524702901,1,2,99,6,2024, 
2024,      524807301,1,2,85,4,2020, 
2024,      524810001,1,2,76,7,2024, 
2024,      524901701,1,2,31,4,2023,4
2024,      525003301,1,2,1,6,2022, 
2024,      525005101,1,1,18,1,2019, 
2024,      525207801,1,2,37,12,2022,4
2024,      525209001,1,1,81,8,2020, 
2024,      525310401,1,1,33,4,2024, 
2024,      525310701,1,1,86,5,2024, 
2024,      525402501,1,2,13,2,2022,4
2024,      525600101,1,2,1,5,2020, 
2024,      525601401,1,1,66,5,2020, 
2024,      525607101,1,2,62,4,2021, 
2024,      525703501,1,2,33,2,2024,4
2024,      525708501,1,1,33,6,2023, 
2024,      525901201,1,2,50,7,2019, 
2024,      526002201,1,2,60,12,2021, 
2024,      526100501,1,1,65,4,2022, 
2024,      526308101,1,2,62,6,2021, 
2024,      526904201,1,1,84,6,2021, 
2024,      527007001,1,1,80,2,2024, 
2024,      527203401,1,2,89,3,2023, 
2024,      527304701,1,2,60,3,2021, 
2024,      527405901,1,2,83,3,2023, 
2024,      527500501,1,1,61,8,2020, 
2024,      527905701,1,1,74,1,2021, 
2024,      527905701,2,2,74,6,2021, 
2024,      528005401,1,2,54,8,2022, 
2024,      528008701,1,1,69,5,2024, 
2024,      528011201,1,1,68,3,2019, 
2024,      528101301,1,2,72,5,2020, 
2024,      528211101,1,1,55,7,2022, 
2024,      528306201,1,2,93,5,2024, 
2024,      528410501,1,2,30,1,2019,4
2024,      528507701,1,2,72,6,2021, 
2024,      528510801,1,2,68,2,2022, 
2024,      528607401,1,2,96,10,2024, 
2024,      528607401,2,1,91,10,2024, 
2024,      528701201,1,1,74,7,2022, 
2024,      528802201,1,1,80,2,2022, 
2024,      528905501,1,1,89,10,2021, 
2024,      528905701,1,1,87,6,2020, 
2024,      529004401,1,2,78,5,2021, 
2024,      529304701,1,1,62,1,2022, 
2024,      529506901,1,1,29,9,2023, 
2024,      529511501,1,1,90,1,2019, 
2024,      529511501,2,2,65,2,2019, 
2024,      529805301,1,1,26,4,2022, 
2024,      530101801,1,1,90,12,2023, 
2024,      530404701,1,1,90,5,2020, 
2024,      530500301,1,1,82,1,2021, 
2024,      530801501,1,1,40,10,2023, 
2024,      530813201,1,2,69,12,2022, 
2024,      531106801,1,2,53,6,2020, 
2024,      531111201,1,1,65,9,2020, 
2024,      531505101,1,1,0,9,2023, 
2024,      531803601,1,2,83,7,2022, 
2024,      531810601,1,2,71,4,2023, 
2024,      531900101,1,2,70,8,2022, 
2024,      532016601,1,1,29,7,2021, 
2024,      532104601,1,1,63,10,2019, 
2024,      532210101,1,1,70,4,2021, 
2024,      532302901,1,1,68,3,2020, 
2024,      532306501,1,1,60,4,2024, 
2024,      532307301,1,1,41,12,2020, 
2024,      532409101,1,2,85,4,2022, 
2024,      533007701,1,1,65,8,2020, 
2024,      533301201,1,2,90,3,2021, 
2024,      533404701,1,1,60,1,2020, 
2024,      533609401,1,2,25,12,2020,4
2024,      533707001,1,1,16,10,2022, 
2024,      533707001,2,1,42,3,2023, 
2024,      533707701,1,1,69,10,2021, 
2024,      533801301,1,2,52,4,2023, 
2024,      533907201,1,1,76,7,2021, 
2024,      534003101,1,2,10,9,2020, 
2024,      534102301,1,2,85,12,2023, 
2024,      534104901,1,1,49,1,2020, 
2024,      534107101,1,2,38,8,2023,4
2024,      534200301,1,1,85,9,2024, 
2024,      534201001,1,2,84,2,2019, 
2024,      534201501,1,1,90,1,2020, 
2024,      534511201,1,2,79,8,2019, 
2024,      534700101,1,1,68,7,2019, 
2024,      534702101,1,1,0,7,2024, 
2024,      534905001,1,1,65,7,2020, 
2024,      534909101,1,2,96,6,2024, 
2024,      535104501,1,2,65,10,2021, 
2024,      535105601,1,1,61,6,2020, 
2024,      535105601,2,1,50,6,2020, 
2024,      535203401,1,1,85,1,2023, 
2024,      535403401,1,1,78,7,2021, 
2024,      535502201,1,1,64,10,2024, 
2024,      535703501,1,2,45,7,2019,4
2024,      535704801,1,1,31,12,2021, 
2024,      535805701,1,1,91,12,2021, 
2024,      535805701,2,1,38,5,2023, 
2024,      536703001,1,2,89,9,2023, 
2024,      536703701,1,2,43,3,2019,4
2024,      536804701,1,1,89,9,2019, 
2024,      536804701,2,2,55,8,2023, 
2024,      537004001,1,2,48,7,2022,4
2024,      537010401,1,1,67,6,2021, 
2024,      537107601,1,1,59,8,2020, 
2024,      537304401,1,2,60,12,2023, 
2024,      537304601,1,1,84,1,2023, 
2024,      537306101,1,1,93,3,2023, 
2024,      537505401,1,1,81,8,2024, 
2024,      537605201,1,1,76,5,2021, 
2024,      538100701,1,1,55,3,2020, 
2024,      538106701,1,2,76,4,2020, 
2024,      538203101,1,1,63,10,2021, 
2024,      538600301,1,1,52,12,2023, 
2024,      538702201,1,1,83,4,2019, 
2024,      538702201,2,2,80,2,2022, 
2024,      538705901,1,1,66,12,2022, 
2024,      539008301,1,2,95,4,2019, 
2024,      539014601,1,1,94,2,2020, 
2024,      539206102,1,2,87,3,2021, 
2024,      539405501,1,1,46,5,2022, 
2024,      539410501,1,2,64,7,2021, 
2024,      539503201,1,2,65,5,2021, 
2024,      539514501,1,2,66,4,2023, 
2024,      539610801,1,1,50,7,2023, 
2024,      539905701,1,2,57,4,2020, 
2024,      539905701,2,1,77,9,2024, 
2024,      539906201,1,1,87,11,2021, 
2024,      540205701,1,2,27,6,2019,4
2024,      540403701,1,1,32,8,2020, 
2024,      540406101,1,1,18,10,2019, 
2024,      540513701,1,1,65,6,2020, 
2024,      540604601,1,1,73,9,2020, 
2024,      540703801,1,2,0,9,2024, 
2024,      540707901,1,1,61,6,2021, 
2024,      540817901,1,1,54,8,2023, 
2024,      541106801,1,1,38,7,2022, 
2024,      541205301,1,1,72,5,2020, 
2024,      541209701,1,2,83,12,2021, 
2024,      541601601,1,1,55,6,2024, 
2024,      541604601,1,1,89,10,2020, 
2024,      541607901,1,2,86,4,2024, 
2024,      541711601,1,1,60,10,2023, 
2024,      541813901,1,1,23,2,2020, 
2024,      541901301,1,2,76,5,2020, 
2024,      541902501,1,2,28,2,2020,4
2024,      542004201,1,1,76,1,2022, 
2024,      542010501,1,2,0,1,2024, 
2024,      542110501,1,2,20,11,2023,4
2024,      542300101,1,2,0,9,2019, 
2024,      542501201,1,2,52,2,2024, 
2024,      542600601,1,2,65,2,2020, 
2024,      542708401,1,1,20,10,2020, 
